text_raw,text_clean,label,platform
"Mình chưa đọc nhưng là cuốn sách đọc rv của mọi người nhiều nên đã mua về để từ từ cảm nhận ạ. 
Yêu thương - Hành trình tìm kiếm k hồi kết dù xung quanh bạn yêu thương ngập tràn. Cho đi để được yêu thương ❤️",chưa đọc nhưng cuốn sách đọc rv mọi người nhiều mua từ_từ cảm_nhận yêu_thương hành_trình tìm_kiếm hồi_kết dù xung_quanh yêu_thương ngập_tràn đi yêu_thương,Positive,tiki
"Hay và cảm động. "" Cuộc đời thật *** khổ nếu thiếu đi lòng yêu thương và niềm trắc ẩn "" 
   Giao hàng nhanh, sách được bỏ thẳng và hộp thay vì bao lại, rất may là không hư tổn gì. Bìa rất đẹp. Thank you 🥰",cảm_động cuộc_đời thật khổ nếu thiếu đi_lòng yêu_thương niềm trắc_ẩn giao hàng nhanh sách bỏ thẳng hộp thấy bao may hư_tổn gì bìa đẹp thank you,Positive,tiki
"Shop đóng gói kỹ càng, sách nguyên vẹn",shop đóng_gói kỹ_càng sách nguyên_vẹn,Positive,tiki
"Cốt truyện nhẹ nhàng, giọng văn lôi cuốn dẵn dắt người đọc đến nhiều cung bậc cảm xúc. Thế giới của một cậu bé có cái tên Zezé năm tuổi làm cho chúng ta cảm thấy được sưởi ấm bởi góc nhìn cuộc sống và trái tim ấm áp của cậu. Sách đáng đọc.",cốt truyện nhẹ_nhàng giọng văn lôi_cuốn dẵn dắt người đọc đến nhiều cung_bậc cảm_xúc thế_giới cậu bé cái tên zezé năm_tuổi làm chúng_ta cảm_thấy sưởi ấm bởi góc nhìn cuộc_sống trái_tim ấm_áp cậu sách đáng đọc,Positive,tiki
"câu chuyện cảm động về cậu bé Zeze cùng hai người bạn tuổi thơ là cây cam ngọt và ông Bồ. Cậu bé có thế giới tuổi thơ trong trí tưởng tượng đầy sống động, tuổi thơ chịu những trận đòn roi và nỗi buồn khi mất đi hai người bạn tinh thần mà cậu yêu quý nhất. Dường như ở mỗi độ tuổi trong đời, chúng ta sẽ có những trải nghiệm về nỗi buồn tương ứng. Với Zeze thì nỗi buồn đó chính là sự bạo hành qua những trận đòn của người lớn, mặc cho lắm lúc cậu không hề gây ra lỗi lầm nào. Và việc cậu mất đi hai người bạn khiến cậu nhận ra khi đã trưởng thành thì một số cảm xúc sẽ không thể trở lại như trước nữa. Xuyên suốt tác phẩm là những câu thoại đầy ý nghĩa khiến ta phải lắng lòng mình lại. “Ai đó đã ở trên đời, thì tức là người đó đều xứng đáng được sinh ra con ạ. Con cũng thế. Chỉ thỉnh thoảng con mới hư thôi, Zeze.”",câu_chuyện cảm_động cậu bé zeze cùng hai người tuổi_thơ cây cam_ngọt ông bồ_cậu bé thế_giới tuổi_thơ trí tưởng_tượng đầy sống_động tuổi_thơ chịu trận đòn roi nỗi buồn mất đi hai người tinh_thần cậu yêu quý dường_như mỗi độ tuổi đời chúng_ta trải_nghiệm nỗi buồn tương_ứng zeze nỗi buồn chính sự bạo_hành trận đòn người_lớn mặc lúc cậu hề gây ra lỗi_lầm nào việc cậu mất đi hai người khiến cậu nhận ra trưởng_thành một_số cảm_xúc không_thể trở_lại trước nữa xuyên suốt tác_phẩm câu_thoại đầy ý_nghĩa khiến ta phải lắng_lòng ai trên đời tức_là người đều xứng_đáng sinh ra con con thỉnh_thoảng con mới hư zeze,Positive,tiki
"Thực sự ấn tượng với trí tưởng tượng bay bổng nhưng cách thể hiện lại hồn nhiên, ngộ nghĩnh của nhà văn (một phần cũng nhờ người dịch dùng từ tài tình, làm mình nhớ đến giọng văn bác Nguyễn Nhật Ánh). Xuyên suốt là những câu chuyện nhỏ mỗi ngày đầy tươi mới và nhiều ánh sáng qua lăng kính của cậu bé tinh nghịch mà thông thái, sâu sắc để nhấn mạnh cao trào đau đớn và kết thúc bằng hoài niệm… Mình đã khóc nhiều vì thương chú bé. Nhưng vẫn rất đáng đọc nha, rất ý nghĩa!",thực_sự ấn_tượng trí tưởng_tượng bay_bổng nhưng cách thể_hiện hồn_nhiên ngộ_nghĩnh nhà_văn phần nhờ người dịch dùng tài_tình làm nhớ đến giọng văn_bác nguyễn_nhật_ánh xuyên suốt câu_chuyện nhỏ mỗi ngày đầy tươi mới nhiều ánh_sáng_qua lăng_kính cậu bé tinh_nghịch thông_thái sâu_sắc nhấn_mạnh cao_trào đau_đớn kết_thúc bằng hoài_niệm khóc nhiều thương_chú bé nhưng đáng đọc ý_nghĩa,Positive,tiki
"Bản dịch cuốn này rất mượt, làm trải nghiệm của mình cũng mượt theo. Nội dung sách theo mình nó hay vì cách khắc hoạ nội dung nv, mình rất thích nhưng nó vẫn lưng chừng so với mình. Mặc khác cuốn này khá giải trí, mình lâu lâu cười lớn và ko ngừng nghĩ ở một số chi tiết quăng miếng hoặc ko văng miếng của nv. Một lần nữa xin nhắc lại dịch giả cuốn này thật đỉnh, tiết sách này ngắn quá thôi.",bản dịch cuốn mượt làm trải_nghiệm mượt nội_dung sách nó cách khắc_họa nội_dung nhân_viên thích nhưng nó lưng_chừng so mặc khác cuốn khá giải_trí lâu_lâu cười lớn ngừng nghĩ một_số chi_tiết quăng_miếng văng_miếng nhân_viên lần nữa xin nhắc dịch_giả cuốn thật đỉnh tiết_sách ngắn quá,Positive,tiki
"Cuốn này rất hay và ý nghĩa, như một loại đường lẫn trong lọ muối của cuộc sống",cuốn ý_nghĩa loại đường lẫn lọ muối cuộc_sống,Positive,tiki
"Sách mới, đẹp, thơm và cảm động",sách mới đẹp_thơm cảm_động,Positive,tiki
"Câu chuyện hay, nhiều vấn đề để ngẫm",câu_chuyện nhiều vấn_đề ngẫm,Positive,tiki
"- Cuốn sách nói về cậu bé Zezé 5 tuổi và cuộc sống của cậu. Cậu có một cây cam ngọt nhỏ và thường xuyên trò chuyện với nó. 
- Nên đọc cuốn sách này vì nó cho thấy đứa trẻ nào cũng là một thiên tài, có hay chăng là người lớn có giữ được sự thiên tài đó không. Zezé thông minh, nhạy cảm, nhưng hay bị đánh đập vì nghịch phá hàng xóm. Đọc để cảm thông cho Zezé nhé. 
- Một chi tiết mà mình thấy thích là chú chim nhỏ biết hót bên trong lồng ngực mỗi con người.",cuốn sách nói cậu bé zezé tuổi cuộc_sống cậu cậu cây cam_ngọt nhỏ thường_xuyên trò_chuyện nó đọc cuốn sách nó thấy đứa trẻ nào thiên_tài chăng người_lớn giữ sự thiên_tài zezé thông_minh nhạy_cảm nhưng đánh_đập nghịch_phá hàng_xóm đọc cảm_thông zezé chi_tiết thấy thích chú chim nhỏ biết hót bên lồng_ngực mỗi con_người,Positive,tiki
"Lúc đầu nhìn qua bọc nilon cứ tưởng hàng lành lặn, đang mừng thì xé bọc ra thất vọng thế này đây.",lúc đầu nhìn bọc nilon cứ tưởng hàng lành_lặn mừng xé bọc ra thất_vọng thế_này,Negative,tiki
"Truyện là lời kể của một cậu bé nghịch ngợm, tinh quái nhưng cũng rất sâu sắc, cảm động. Càng về sau đọc càng hay. Người lớn thường hay la mắng và dùng đòn roi để dạy trẻ con, đơn giản vì chúng nghịch hoặc nói bậy hoặc không vâng lời, mình cũng hay mắng e mình như vậy. Có điều đọc truyện rồi mới thấy, đôi khi chúng quá nhỏ để hiểu lời mình nói, hoặc quá ngây thơ, đòn roi chỉ để thỏa cơn giận dữ, chứ chẳng mang lại bài học lớn lao gì như người lớn vẫn hay lầm tưởng. 
Đọc mấy đoạn trích nhỏ nhỏ thấy cũng không có gì đặc sắc, nhưng mua về rồi mới thấy truyện hay hơn cả trăm ngàn lần!",truyện lời kể cậu bé nghịch_ngợm tinh_quái nhưng sâu_sắc cảm_động càng sau đọc càng người_lớn thường la_mắng dùng đòn roi dạy trẻ_con đơn_giản nghịch nói bậy vâng lời mắng như_vậy có_điều đọc truyện rồi mới thấy đôi_khi quá nhỏ hiểu lời nói quá ngây_thơ đòn roi thỏa cơn giận_dữ chứ chẳng mang bài_học lớn_lao gì người_lớn lầm_tưởng đọc mấy đoạn trích nhỏ nhỏ thấy gì đặc_sắc nhưng mua rồi mới thấy truyện cả trăm_ngàn lần,Positive,tiki
"Đáng lẽ chỉ cho 3 sao thôi vì dịch khá tệ, cứ bị hụt hụt như nào ấy. Nhma bìa đẹp, tiki giao hàng rất cẩn thận và nội dung làm mình khóc nhiều. So với nhiều cuốn sách kinh điển khác thì sách này k phải hay xuất sắc nhưng nó gây ấn tượng với mình. Càng đọc càng thấm và khi đặt bản thân mình vào vị trí cậu bé, nước mắt rơi hoài luôn :( nhma dịch lại làm mất đi vài phần hay của tác phẩm.",đáng_lẽ sao dịch khá tệ cứ hụt_hụt nào ấy nhma bìa đẹp tiki giao hàng cẩn_thận nội_dung làm khóc nhiều so nhiều cuốn sách kinh_điển khác sách phải xuất_sắc nhưng nó gây ấn_tượng càng đọc càng thấm đặt bản_thân vào vị_trí cậu bé nước_mắt rơi hoài luôn nhma_dịch làm mất đi vài phần tác_phẩm,Positive,tiki
"Một nhân vật đầy lòng trắc ẩn, khi đọc xong quyển sách này tôi luôn nhủ lòng phải sống thật cố gắng để cái nghèo đừng xâm chiếm và học được rất nhiều lòng thương cảm và trái tim vàng như Zezé, khuyên chân thành các bạn nên đọc quyển sách này.",nhân_vật đầy lòng trắc_ẩn đọc xong quyển sách luôn nhủ_lòng phải sống thật cố_gắng cái nghèo đừng xâm_chiếm học nhiều lòng thương_cảm trái_tim vàng zezé khuyên chân_thành đọc quyển sách,Positive,tiki
"Sách đc bao bọc bởi một lớp bìa nilon bình thường, không phải seal. Tuy nhiên vẫn hài lòng",sách bao_bọc bởi lớp bìa nilon bình_thường phải seal tuy_nhiên hài_lòng,Negative,tiki
"gáy sách hơi bị rách keo, lần đầu gặp phải khi mua sách tiki. 
truyện nửa đầu k hấp dẫn, nửa sau khá cảm động, và tạo nhiều suy nghĩ sâu sa về việc nuôi dạy một đứa trẻ đặc biệt với những xúc cảm khác biệt.
đáng suy ngẫm.",gáy sách hơi rách_keo lần đầu gặp phải mua sách tiki_truyện nửa đầu hấp_dẫn nửa sau khá cảm_động tạo nhiều suy_nghĩ sâu_sa việc nuôi dạy đứa trẻ đặc_biệt xúc_cảm khác_biệt đáng suy_ngẫm,Positive,tiki
Sau khi có sự nhầm lẫn của shipper vì giao trễ thì hàng mình đã nhận được và rất mới. Cảm ơn đội ngũ Tiki đã hỗ trợ mình rất nhiệt tình. Mình luôn tin tưởng ở Tiki khi mua sách và những món hàng có giá trị lớn. Cảm ơn Tiki rất nhiều.,sau sự nhầm_lẫn shipper giao_trễ hàng nhận mới cảm_ơn đội_ngũ tiki hỗ_trợ nhiệt_tình luôn tin_tưởng tiki mua sách món hàng giá_trị lớn cảm_ơn tiki nhiều,Positive,tiki
"Mình mua vì bìa sách đẹp quá
Truyện dễ thương thực sự, đọc hết sách những nước mắt vẫn ko thể ngưng được. Cậu ấy đã chịu hết mất mát những người mà cậu ấy thương yêu nhất ông Bồ, Pinkie, vua Louis và cả chị Gloria … 
Một quyển sách giản dị chứa nhiều cảm xúc",mua bìa sách đẹp quá truyện dễ_thương thực_sự đọc hết sách nước_mắt không_thể ngưng cậu ấy chịu hết mất_mát người cậu ấy thương_yêu ông bồ_pinkie vua louis cả gloria quyển sách giản_dị_chứa nhiều cảm_xúc,Positive,tiki
"Một tác phẩm văn học tuyệt vời. Giá như nó được đưa vào chương trình tiểu-trung học dạy các em nhỏ lòng nhân ái và tình yêu thương.
Tác phẩm không chỉ dành cho các em nhỏ mà thực sự người lớn cũng nên đọc. Tôi đã bật khóc rất nhiều khi đọc cuốn sách.",tác_phẩm văn_học tuyệt_vời giá nó đưa vào chương_trình tiểu_trung_học_dạy nhỏ_lòng nhân_ái tình_yêu thương_tác_phẩm không_chỉ dành nhỏ thực_sự người_lớn cũng_nên đọc bật khóc nhiều đọc cuốn sách,Positive,tiki
"tiki giao hàng nhanh nhưng đóng hàng chưa chu đáo lắm nên còn bị nhăn, gãy gáy sách trông xót thật sự",tiki giao hàng nhanh nhưng đóng hàng chưa chu_đáo còn nhăn gãy gáy sách trông_xót thật_sự,Positive,tiki
Nội dung bình thường. cốt truyện đơn giản không đặc sắc,nội_dung bình_thường cốt truyện đơn_giản đặc_sắc,Neutral,tiki
Mình tình cờ biết được cuốn này nhờ Phê Vlog (kênh nhỏ của phê Phim) và mình cũng không kỳ vọng là nó hay đến thế. Lúc đầu mình nghĩ dạng đây là chuyện trẻ con vui vẻ nhưng không về sau mình khóc *** =)) nên trải nghiệm nha mn thích cuốn này lắm,tình_cờ biết cuốn nhờ phê_vlog kênh nhỏ phê_phim kỳ_vọng nó đến lúc đầu nghĩ dạng chuyện trẻ_con vui_vẻ nhưng sau khóc trải_nghiệm mn thích cuốn,Positive,tiki
"Sách gọn nhẹ và chữ rõ. Sản phẩm giao hàng nhanh, chất lượng và shipper thân thiện.",sách gọn_nhẹ chữ rõ sản_phẩm giao hàng nhanh chất_lượng shipper thân_thiện,Positive,tiki
Bìa xinhh giống hình mẫu ạ!! Nội dung thì cx okela👍🏻,bìa xinhh giống hình_mẫu nội_dung okela,Positive,tiki
"sách siêu cưng, nội dung thì mình mơi đọc được tầm 50 trang nên đánh giá sơ bộ là nhẹ nhàng, văn phong mang hơi hướng viết cho trẻ em nhưng khiến người lớn suy ngẫm được nhiều điều, lâu lắm mới có cảm giác bé lại khi chìm vào cuốn sách này",sách siêu_cưng nội_dung mơi đọc tầm 50 trang đánh_giá sơ_bộ nhẹ_nhàng văn_phong mang hơi hướng viết trẻ_em nhưng khiến người_lớn suy_ngẫm nhiều điều lâu mới cảm_giác bé chìm vào cuốn sách,Positive,tiki
